#tid	superkingdom	kingdom	phylum	class	order	family	genus	species	OULU-49	OULU-296	OULU-341	OULU-372	OULU-479	OULU-560	OULU-638	OULU-644	OULU-685	OULU-785	OULU-13	OULU-74	OULU-169	OULU-301	OULU-331	OULU-360	OULU-393	OULU-402	OULU-444	OULU-461	OULU-488	OULU-494	OULU-545	OULU-794	OULU-29	OULU-102	OULU-228	OULU-232	OULU-255	OULU-314	OULU-335	OULU-386	OULU-390	OULU-481	OULU-486	OULU-500	OULU-516	OULU-648	OULU-701	OULU-68	OULU-226	OULU-277	OULU-308	OULU-342	OULU-408	OULU-497	OULU-574	OULU-583	OULU-647	OULU-115	OULU-139	OULU-152	OULU-171	OULU-183	OULU-661	OULU-703	OULU-709	OULU-722	OULU-833	OULU-835	OULU-847	OULU-848	OULU-869	OULU-870	OULU-878	OULU-884	OULU-888	OULU-895
178214	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Facklamia hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212650597548179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1792269	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	NA	Staphylococcus phage CNPx	0	0	0	0	0.00166397484216679	0	0	0	0.000364181263708985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1796620	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acutalibacter	Acutalibacter muris	0	0	0	0	0	0	0	0	0	0	0.000120780576123348	0	0	0	0.000138730915624043	0	0.00012561050746645	0	0	0.000112820603590229	0	0	0.00014577090669504	0.000103200848310973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135661115134366	0	0	0	0	0.00015455075111665	0.000103590718919589	0	0.000488663234950616	0	0	0	0	0	0	0	0	0	0	0.000366337132583973	0	0	0	0	0	0	0	0.000154701468116932	0
1796646	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Muribaculum intestinale	0	0	0	0	0	0	0	0	0.000116850405470907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229670739539781	0	0	0	0	0.00012782073880387	0	0	0	0	0	0	0.000133470703390607	0	0	0	0	0	0	0	0	0.000127310575443801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180164	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia schinkii	0	0	0	0	0	0	0	0	0	0	0.000479352286510407	0.000225721494276292	0.000134650646323102	0.000140020680500507	0.000239021577542412	0	0.000130880528757336	0.000272961654147624	0.000370262095683462	0.000517122766606801	0.000209011005342936	0.00113842798038014	0.000226821410829176	0.000269522215472611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000133811099927241	0.000407112727655275	0.00011389062867627	0.000230821202578466	0.000135550714352265	0.000717353486337943	0.000133130923928612	0.000606973429399877	0.000194681288790132	0.000285991695930757	0	0	0	0	0	0	0	0	0	0.000237244619152736	0	0	0	0	0.000228421306569874	0	0	0.000185721762499526	0
180295	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	Atopostipes suicloacalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000249950702361474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180311	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hespellia	Hespellia stercorisuis	0	0	0	0	0	0	0	0	0	0	0.000627502993189278	0.000777325145892467	0.000531642551884249	0.000330991608619218	0	0	0.000110640446987406	0.000352302134950938	0.000540983061964131	0.000732923921142978	0.000279761345652072	0.00386721710919193	0.000933125804042503	0.000751156174503754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333902744680561	0.00116080777741211	0.00115497637546959	0.000421012193473528	0.000629513317535184	0.000846504114009994	0.00025580177526432	0.00188113062838805	0.000216121430723872	0.000374922223288784	0	0	0	0	0.000148020774148649	0	0	0	0	0	0.0001626231158589	0	0	0	0.000183481049511603	0	0	0	0
1805714	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Christensenella massiliensis	0	0	0	0	0	0	0	0	0	0	0.00025317120762666	0.000635104204389834	0.000135720651459127	0.000236731150513392	0.0011133673482245	0	0.000183640741908597	0.000187221134560076	0.000312541768986413	0.000290841556002325	0.000154440742859973	0.000431353023784697	0.000946375886458015	0.00050230412893994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209601722926162	0.000282491892695681	0.00107736594706003	0.000319061662311261	0.000133920705762119	0.000718203490468963	0.000208791449012656	0.000238181345724604	0.000210811395571439	0	0.000477763181902791	0.000263311956407837	0	0	0.000186600975923104	0	0	0	0	0	0	0	0	0	0	0.000150551025252482	0	0.000124081177530375	0
1806670	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptuniibacter	Neptuniibacter marinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000321371857529336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1815968	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Myoviridae	P1virus	Salmonella phage SJ46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010800061128346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1816678	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Christensenella timonensis	0	0	0	0	0	0	0	0	0	0	0.000148250707155873	0.000158791051196759	0.000281041348998475	0.000161840786546223	0	0	0.000135330546735409	0.000174721058809617	0.000266821510209748	0.000253911358425767	0.000118170568400434	0.000156601097773695	0.000396252464690331	0.000172041414180425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141901166427588	0.000305242045121702	0.000144460797423602	0.000254411325483006	0	0.000288391401582212	0.000213981485031506	0.000272931542063213	0.000115270763092452	0.000274611628446957	0	0.000215631602142804	0	0	0.000239601253114554	0	0	0	0	0.000142232769272018	0	0	0	0.000200731114057683	0	0	0	0.000176271672818175	0
181675	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus coleohominis	0	0	0.000287340666630347	0	0.000152840444765694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1821960	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	Edwardsiella anguillarum	0.000202010484825164	0	0	0	0	0	0	0	0	0.000290051276225616	0	0	0	0	0.00011341074851094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182337	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia billingiae	0.00121357291257499	0.00017600038896086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1841857	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Culturomica	Culturomica massiliensis	0	0	0	0	0	0	0	0	0.000484311680561531	0	0.00349774668425169	0	0.000106980513506465	0.00131088637090776	0	0.00551426084390599	0.00214481866506741	0	0.000145440823195059	0	0.000445932144933617	0.000398292792032472	0.000860255350788283	0.00124578024031358	0	0	0.000542711552155038	0	0.000113300458866858	0.000678381906253157	0	0.000342531102950151	0	0.000293440774683645	0	0.000678602164740906	0.00117081676732091	0	0	0.000239421968048577	0.000604354049172129	0.000143530792289974	0.000559702916052193	0.00171489903751793	0.00134477653561396	0.000558903878792919	0.000172470974461006	0.000648004289788399	0	0.00430387866383189	0	0.000118031888510216	0.0197016590514989	0.000606713173109895	0	0	0.00470350163610753	0.00245382818286683	0.000690393441960318	0	0.000400331705413065	0.000227253811046412	0.000320441778451871	0.000115000657803763	0.00707337816970533	0	0.00322620061664385	0.0152368315170486
1841863	Bacteria	NA	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107600434705756	0.000353862144404596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188161260680446	0	0	0	0	0	0.000145270820780138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1841865	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Mediterranea	Mediterranea massiliensis	0	0	0	0	0	0	0	0	0.00308778071459908	0	0.000847654043309787	0.00091316604515922	0.000313511504855224	0.00147414716435522	0	0.010892671174297	0.00154934625935889	0	0.000157270890153238	0.0001991410654047	0.000684813293951944	0.000139180975658639	0.000700634357945708	0.000628195163764246	0.000363220973432209	0	0.000925092645764965	0	0.00019389078525768	0.00290570816503995	0	0.000329801061959419	0	0	0	0.00057678183993407	0.00013649078891676	0.000778603192273089	0	0.00123326013739833	0.00011919079857835	0	0.000298571555557805	0.000961105065023693	0.0018756691157519	0.00080247556918045	0.000864144882418587	0.00450223980482751	0	0.000784795226736209	0.00150300116729868	0.000127622041952671	0.00246800115536523	0.000121650636232828	0.00279444997618642	0	0.00194128892992908	0.00491420641426953	0.00514030008164261	0	0.00105296448562871	0.00298381003849435	0.00118677658661006	0.00020051114692376	0.00229551563246145	0	0.000962479133926981	0.0030639863923272
1841867	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Phocea	Phocea massiliensis	0	0	0	0	0	0	0	0	0	0	0.000206330984198795	0.000230261524331291	0	0.000133690649736558	0	0	0.000117060472924311	0	0.00140374794521337	0	0	0.000339732381523994	0.000206111282012174	0.000241331983748906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036305298429553	0.000381512556134126	0.000920395080580846	0.00022987119762894	0	0.000180810878740871	0	0.000430842434259754	0.000274771818989442	0	0.000126600843161615	0	0	0	0	0	0	0	0	0.000197583846957501	0	0	0	0.00013765076396174	0	0	0	0	0
1841868	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Provencibacterium	Provencibacterium massiliense	0	0	0	0	0	0	0	0	0	0	0.000720943438900204	0.000355922356205998	0.000131200629763023	0.000282621373539876	0.000322132126072032	0.000301011137822101	0.000244880989319197	0.000453292746954047	0.000242471372387968	0.000347411858653444	0.000143640690911723	0.000320642247702156	0.00093330580516211	0.000706415806737931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168391384177178	0.000451573025539271	0.000283001562168624	0.000451942354619668	0.000148440782282923	0.000400451946196458	0.000197691371978122	0.000709614009319153	0.000366152423929047	0	0.000241751610065723	0.000123670918874927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1852370	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellamassilia	Prevotellamassilia timonensis	0	0	0	0	0	0	0	0	0.000184080638759816	0	0.000160070763537542	0.000716434742797998	0	0.000427832079263905	0	0.000192550727841751	0.000135280546533408	0	0.00019478110246104	0	0	0	0.000464662890203178	0	0	0	0.000686961964711218	0	0	0.000154620434483421	0	0	0	0	0	0.000261950835623166	0	0.00110679453785761	0	0.00032471266913814	0.000134440900754035	0	0.000114140594672498	0.000709503739084706	0.0005165125102508	0.000107240744250765	0.000220911248148552	0.00301624996757479	0	0	0.00179106330760038	0	0.000334941513935643	0.000180770945432045	0	0	0.000793723651128796	0.000136331010212786	0.000163263178734091	0	0.000205060873559321	0.000302895079550484	0.000112170622546955	0	0.00136778931464523	0	0	0
1852379	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Colibacter	Colibacter massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116903508435261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132760645216736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000197103837611719	0	0	0	0	0	0	0	0	0
1852381	Bacteria	NA	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Duodenibacillus	Duodenibacillus massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145640779178169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104830861709683	0	0	0	0	0	0	0	0.000174271153675037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1852384	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Massilimaliae	Massilimaliae massiliensis	0	0	0	0	0	0	0	0	0	0	0.000153200730767486	0.000343572274448457	0	0	0	0	0	0	0	0.00063447339443266	0	0.000182681280595777	0	0.000147881215583592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062338512422572	0.000171911151804717	0	0.000197911031116472	0	0.000125030607648753	0	0	0.000188691249136069	0	0.000231641542732674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1862668	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Ileibacterium	Ileibacterium valens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149131045408628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870984	Bacteria	NA	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus mediterraneensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105500296455833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870985	Bacteria	NA	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Arabia	Arabia massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179990727162538	0.000313931902427329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214101434479611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870991	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Massilioclostridium	Massilioclostridium coli	0	0	0	0	0	0	0	0	0	0	0.00211025006589282	0.00205329359280359	0.000332411595575659	0.000933764538095656	0.000443742928703329	0.000283521071709651	0.000831093357617165	0.000564523421011932	0.000530413002137592	0.00132961711345156	0.00134619647520505	0.00195327369244858	0.001219847587452	0.00233159916574514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118894977316713	0.000410762752110439	0.000862684762019888	0.000749593905384247	0.000444962344951558	0.00269119307919836	0.000537713731733298	0.000549413104184039	0.000617484087744661	0.0013450579761938	0.00021103140546916	0.000335792494938238	0	0	0.000191481001445638	0	0	0	0	0.000299485830989131	0	0	0.00015012251755462	0.000102770570376666	0	0	0.000212302730213111	0.00018843178821767	0
1870997	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	Ileibacterium	Ileibacterium massiliense	0	0	0	0	0	0	0	0	0	0	0.000121950581704275	0.000142220941502633	0	0	0	0	0	0	0	0	0.000100620483984528	0	0	0.000298312452128356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316261745764837	0.000114340595714504	0	0.000109490532123986	0.000109290758477864	0.000138710783715928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247391415078894	0	0	0	0
1871016	Bacteria	NA	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella phocaeensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108300890233318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126680848761687	0	0	0	0	0	0	0	0	0.000102660683720153	0	0	0	0.000136400713375731	0	0.000129472463860987	0	0	0	0	0	0	0	0	0	0	0	0
1871018	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Angelakisella	Angelakisella massiliensis	0	0	0	0	0	0	0	0	0	0	0.00275282313096634	0.00209315385667853	0.000612762941262118	0.00169053821601573	0.00293681938300793	0.00076632289670055	0.000947893829491071	0.000638153867212436	0.000459852602765732	0.0010584656627913	0.00151030726457794	0.00247539735253544	0.00295150835838199	0.00258189122314585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233185916788236	0.00205824379023339	0.000974785380815303	0.00198490034133078	0.000726903830783189	0.0020747200831396	0.00164974144920566	0.0020768617342688	0.00324686149422309	0.000878275208171984	0.000949346322646507	0.00105504783900545	0	0.00018354082960455	0.000470422460309468	0	0.000226184304287311	0	0.00031908236440032	0.000480459354543635	0.000271635204530519	0.000173690739922552	0.000311925230986124	0.00033275184677275	0.000957785478532937	0.000423482883918439	0.000411305289386022	0.000363473449363034	0.000225951208838967
1871021	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium phocaeense	0	0	0	0	0	0	0	0	0	0	0.000657513136337661	0.000591773917543335	0.000388041862600941	0.00023668115027039	0.000205511356374952	0.000145060548328873	0.000475181919734956	0.000392562378928017	0.000275821561150036	0.00182123974363263	0.000151750729921011	0.000662974647452278	0.00150249934554593	0.00121705000415103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000361782973856045	0.000721534834283389	0.000347881920308201	0.000301841572594593	0.000220511162093824	0.000760633696679766	0.00023627163972518	0.00240817360618088	0.000467743096459299	0.000700624154701237	0.000354662362051331	0.000124890927939595	0	0	0.00014002073230843	0	0	0	0.000147281091352887	0.00119143319720435	0.000401667695953055	0.00010026042710942	0.00010219171375504	0	0	0	0	0	0
1871022	Bacteria	NA	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Libanicoccus	Libanicoccus massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055281312892231	0	0	0.000512923595594405	0.000144090896245375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138090925209199	0.000101300559179087	0	0	0	0	0	0.00340940257024502	0	0	0	0	0	0.00162590850350147	0	0.000663862633305912	0	0	0	0	0	0	0	0	0	0	0.000163121548023491	0
1871025	Bacteria	NA	Firmicutes	NA	NA	NA	Ndongobacter	Ndongobacter massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108640719201561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1871029	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Intestinibacillus	Intestinibacillus massiliensis	0	0	0	0	0	0	0	0	0	0	0.000120940576886552	0.000184931224244705	0	0.000110250535817604	0.000242751602160574	0	0.000127590515465683	0.000368522233244734	0.000188921069293252	0.000182960978841237	0	0.000583284088821462	0.000292261817868508	0.000181251489887247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017671145256814	0.000148680996162674	0.000125060690335011	0.00019673102496864	0.000119220628292711	0.000310981511370145	0.000757115254379865	0.000231961310581405	0.000153131013727311	0	0	0.000321952392106274	0	0	0	0	0	0	0	0	0	0	0	0.000521772895839572	0	0	0.0005151766251714	0.000189501798372067	0
1871030	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Merdibacter	Merdibacter massiliensis	0	0	0	0	0	0	0	0	0	0	0.00112742537781905	0.000927216138170836	0.000409511965657435	0.000372401809872796	0.000427432821056619	0.000257140971992874	0.000416841684040404	0.000580573518275521	0.000528582991779734	0.00061979331589424	0.000248041193078139	0.000788865529947365	0.00136602849669725	0.00164918355628883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044873368859092	0.000832475577586369	0.000506592796392237	0.000630363284192711	0.00027112142880993	0.000820433987309178	0.000374782600991251	0.00169645958499666	0.00104875694277096	0.000818964856461598	0.000297961984426816	0.000325582419077374	0	0	0.000277421450914188	0	0	0	0.000153391136628322	0.000352026853962848	0.000469718999816037	0	0	0	0.000121310693897169	0	0	0.0002065319599883	0
1871035	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Negativibacillus	Negativibacillus massiliensis	0	0	0	0	0	0	0	0	0	0	0.00219039044816244	0.00254574685284417	0.00119539573789954	0.00132877645785359	0.00728101805471916	0.00135521512271316	0.000739692988359673	0.000488942962994356	0.00117181663248214	0.00122270654148	0.00117351564461025	0.00291389042637189	0.00289092798157205	0.00216605780499516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148628221723982	0.00144924970997306	0.00225931247140485	0.00173434903595848	0.000810714272464217	0.00138941675256542	0.00120461836005142	0.00509446878374863	0.00231080529753107	0.00186243104421609	0.000658144383241591	0.00014237105781696	0	0	0.000173740908664952	0	0	0	0	0.000355926929897326	0.000313646009457541	0	0	0.000137920765460248	0.000237511358564971	0.000480013268890361	0.000736559472154812	0.000289212744628947	0.00011353060738875
187326	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera micronuciformis	0	0	0	0.00023272067023553	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000494512996748761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122130954095266	0	0	0	0.00234101454950688	0	0	0	0	0	0.00174742930438944	0.000393722185158128	0	0	0	0.00601296706305743	0.00146964786261607
187327	Bacteria	NA	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136420729850905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018444101811442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187328	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella montpellierensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000322721568426823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143170748783016	0	0	0	0	0.000101161969623549	0.000334276404735915	0	0	0	0	0	0	0	0
187452	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus claussenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148290590196549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1891675	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea alhagi	0.000107780258672621	0.000643181421430941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189722	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella marshii	0	0	0	0	0	0	0	0	0.000327971138059849	0	0	0	0	0	0	0.000425791609492284	0	0	0	0	0	0	0	0	0	0	0.000194200555413588	0	0.000277671124568055	0	0	0	0	0	0	0	0	0.000767263145778899	0	0	0	0	0	0.000484522553433857	0.000158270769195938	0	0	0	0	0	0.00113082840205503	0.00237194795116722	0.00215613974575165	0	0	0	0	0	0	0	0	0.00052194875308059	0	0	0.000639614355773762	0	0	0
189723	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella micans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000530928494855918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
